monitor_hour,source_samples,completeness_state,feed_iron_mean,feed_silica_mean,starch_flow_mean,amine_flow_mean,pulp_flow_mean,pulp_ph_mean,pulp_density_mean,column_1_air_mean,column_1_level_mean,column_2_air_mean,column_2_level_mean,column_3_air_mean,column_3_level_mean,column_4_air_mean,column_4_level_mean,column_5_air_mean,column_5_level_mean,column_6_air_mean,column_6_level_mean,column_7_air_mean,column_7_level_mean,concentrate_iron_mean,concentrate_silica_mean,recent_silica_trend,quality_state,consecutive_high_hours,causal_root_cause_allowed,automatic_setpoint_allowed,allowed_action,data_nature
2017-03-10 11:00:00,180,完整,54.95000000000002,17.400000000000055,3687.3317333333334,518.7408555555555,400.13644444444435,10.199152222222224,1.7749379444444455,250.37568333333306,549.3336055555556,250.31224444444427,551.194961111111,250.0917611111108,549.6130166666666,295.0959999999995,550.843202777778,306.40000000000094,552.5506055555558,250.09097777777762,549.6690416666669,250.0548444444443,550.4235444444445,65.54999999999986,2.8299999999999947,0.3359999999999982,临近阈值,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 12:00:00,180,完整,54.95000000000002,17.400000000000055,4497.958333333333,559.8308999999998,399.761872222222,10.05322122222222,1.7764369999999963,250.20953333333347,551.1101833333331,250.20711666666685,549.5186555555557,250.04512777777794,550.13735,295.0959999999995,551.1719833333337,306.40000000000094,547.1877333333333,250.06025000000034,543.1300111111112,250.10958333333338,548.7139722222221,65.54999999999986,2.8299999999999947,0.014000000000000234,临近阈值,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 13:00:00,180,完整,54.95000000000002,17.400000000000055,4707.070111111112,543.6981777777775,400.40668333333315,10.313012777777779,1.7735975555555563,250.19521111111118,550.5890333333335,250.07331111111108,550.0930555555552,250.11871111111105,549.3815888888889,295.0959999999995,551.3063111111113,306.40000000000094,547.9603944444444,250.02929999999995,554.8777833333335,250.02929444444445,549.3793222222225,66.73999999999982,1.5,-0.2299999999999983,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 14:00:00,180,完整,54.95000000000002,17.400000000000055,4253.600277777776,530.3331611111112,399.64134444444426,10.401227777777764,1.7799511666666619,249.97116666666645,550.8629166666666,249.55654444444448,548.7506944444445,249.97821666666658,550.424711111111,295.0959999999995,553.9048000000001,306.40000000000094,550.9978444444441,250.06269444444433,550.8668722222222,249.9745555555554,550.2386611111111,66.26000000000018,1.939999999999998,0.04199999999999968,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 15:00:00,180,完整,54.95000000000002,17.400000000000055,5412.929166666666,517.839627777778,398.9583444444445,10.262075555555558,1.782650388888889,249.96373888888877,549.6959777777776,250.2233666666664,550.3759500000001,250.1326833333333,549.3842999999996,295.0959999999995,551.8177444444441,306.40000000000094,550.474172222222,250.0583166666665,555.9822333333336,250.07999444444442,550.9361833333332,67.60000000000022,1.0900000000000027,-0.14399999999999985,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 16:00:00,180,完整,55.98999999999983,17.159999999999975,5306.341499999997,523.7905,399.3105833333334,10.366403888888886,1.7806769999999965,250.42435000000006,549.0508277777778,249.78740000000002,549.3156611111108,250.01385000000005,550.3530999999996,295.0959999999995,549.8356277777775,306.40000000000094,551.3209277777779,250.03806111111118,562.8201055555554,250.01431666666682,550.3192111111108,67.29999999999986,1.5099999999999962,-0.2639999999999997,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 17:00:00,180,完整,55.98999999999983,17.159999999999975,5299.79988888889,556.6711166666666,399.6047555555557,10.361159999999996,1.7669693888888862,250.00156111111122,549.6559500000002,250.318761111111,550.8930166666665,250.07279999999994,549.6851166666664,295.0959999999995,549.1668333333334,306.40000000000094,550.0363777777776,250.01072222222223,565.7820944444446,249.9886666666667,550.042772222222,66.29999999999986,1.9599999999999962,-0.1739999999999997,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 18:00:00,180,完整,55.98999999999983,17.159999999999975,5252.40501111111,525.4858944444446,400.59094444444435,10.273950555555558,1.754587944444445,249.71306666666663,550.0750833333335,249.99069999999978,549.6167666666662,250.0630722222218,549.6145611111112,295.0959999999995,549.6146222222225,306.40000000000094,548.8206833333331,249.99834999999968,565.0932777777781,250.0473055555553,549.0944499999999,66.20999999999974,3.570000000000005,0.41400000000000103,高杂质,1,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 19:00:00,180,完整,55.98999999999983,17.159999999999975,4377.180877777779,469.43550000000016,399.01682222222234,10.398752777777778,1.751615222222223,250.17599999999993,550.0698277777774,249.97158333333354,549.316927777778,250.0744666666666,549.2536722222225,295.0959999999995,549.6594722222221,306.40000000000094,549.6220388888889,250.01895000000005,559.0349444444445,250.04802222222236,550.2043055555554,67.23999999999982,1.1200000000000028,-0.16399999999999904,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 20:00:00,180,完整,55.98999999999983,17.159999999999975,4643.644044444445,443.8796722222224,399.5701611111112,10.095099611111102,1.740864444444445,250.0251666666667,521.0884055555555,250.2049277777777,523.9907694444445,250.0645055555555,521.5668888888887,295.0959999999995,515.839577777778,306.40000000000094,522.1457444444445,249.9089111111112,550.2079694444448,250.02855555555558,531.4241222222223,66.22999999999972,1.4900000000000038,0.08000000000000021,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 21:00:00,180,完整,55.98999999999983,17.159999999999975,4423.358447222224,431.2998555555557,399.26112777777774,10.119027777777779,1.6937913888888905,250.00362222222216,476.2492888888885,250.2913444444445,485.5811694444444,250.02741666666674,475.4762277777778,295.0959999999995,416.2719666666669,306.40000000000094,442.92012222222206,250.05494444444437,467.0270722222223,250.12991111111106,451.273711111111,66.42000000000006,1.4699999999999998,-0.007999999999999296,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 22:00:00,180,完整,55.98999999999983,17.159999999999975,2984.8137694444454,431.55346666666657,400.420911111111,9.98403255555555,1.7288668333333337,249.80254999999997,549.9218500000002,250.01348333333314,549.8993111111109,250.0276666666666,548.7592833333333,295.0959999999995,446.49243055555553,306.40000000000094,472.1235777777777,250.02267777777783,471.65533888888893,250.0885444444444,467.8670555555557,67.15999999999988,1.1599999999999973,-0.15999999999999978,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-10 23:00:00,180,完整,55.98999999999983,17.159999999999975,3729.5353194444447,357.15485555555557,400.4882333333333,9.87656138888889,1.6274581666666665,250.04180555555553,549.6687999999999,250.15682222222233,550.0638666666672,250.09860555555554,549.5775944444445,295.0959999999995,439.82145277777767,306.40000000000094,540.2972166666666,250.0545222222224,557.3737166666668,249.94343888888886,538.9984861111107,67.17000000000006,1.1500000000000037,-0.4840000000000003,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 00:00:00,180,完整,55.98999999999983,17.159999999999975,4947.613177777778,315.27391666666665,399.81750555555544,10.0297595,1.5712219444444449,250.05137222222208,550.2959499999997,250.19166666666655,549.2386777777778,250.00618333333307,548.8585111111108,295.0959999999995,429.4749972222221,306.40000000000094,545.1795027777778,250.04601111111103,552.5987611111112,250.11171111111122,543.5512388888889,67.03000000000014,1.2299999999999964,0.021999999999998732,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 01:00:00,180,完整,60.6599999999999,8.25,5178.826091666665,366.99427222222215,400.5145722222223,10.278490555555557,1.7217868888888919,250.30812777777777,549.7898111111109,250.54370555555548,551.1657055555553,250.07550555555537,550.4433833333334,295.0959999999995,362.35497499999997,306.40000000000094,555.3920472222221,250.0424333333331,552.2546666666666,249.95652777777764,550.1147944444443,67.44000000000004,1.169999999999996,-0.06400000000000157,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 02:00:00,180,完整,60.6599999999999,8.25,3112.406888888891,357.1129277777778,399.857711111111,10.304996111111109,1.7523335555555544,249.73450555555536,549.3176055555552,249.94626111111126,554.977394444444,250.05536666666674,549.8253444444443,295.0959999999995,504.5453361111109,306.40000000000094,544.8131555555556,250.0849833333334,550.5573277777779,249.68700555555571,544.1324305555559,66.39999999999979,2.5,0.20600000000000004,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 03:00:00,180,完整,60.6599999999999,8.25,3191.9962777777787,331.49945,399.01913333333334,10.036589722222223,1.734095277777777,249.7032055555555,551.3457,250.04337222222213,561.1450055555554,249.68103333333332,550.2805055555555,295.0959999999995,458.60268055555576,306.40000000000094,549.4675972222219,250.26025,564.7538111111111,250.21229999999997,553.2092972222225,65.12000000000018,4.139999999999989,0.5959999999999983,高杂质,1,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 04:00:00,180,完整,60.6599999999999,8.25,3057.643277777778,319.39565000000016,400.5220444444446,10.168908666666667,1.7505332777777753,250.1093555555555,549.9285444444444,250.16088888888896,549.702188888889,250.03979444444434,550.0327722222222,295.0959999999995,478.45156111111106,306.40000000000094,548.7892222222223,249.98357222222205,551.7917277777781,250.03436111111097,548.3376666666666,64.26000000000018,3.3399999999999954,0.4379999999999983,高杂质,2,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 05:00:00,180,完整,60.6599999999999,8.25,2307.970337037037,332.37506666666656,400.07107222222214,9.93153655555556,1.7569892222222228,249.94536111111117,549.8177111111113,250.22012222222213,549.8940833333331,249.97974444444424,550.4787944444447,295.0959999999995,501.41449722222234,306.40000000000094,556.9281222222222,250.0050611111111,554.3479333333333,250.0733555555555,554.1113472222223,64.07999999999994,4.080000000000009,0.5700000000000025,高杂质,3,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 06:00:00,180,完整,60.6599999999999,8.25,2158.28159074074,335.11090555555563,400.63001666666656,9.570790277777778,1.651796222222222,250.37787222222207,551.0425944444443,250.06640555555543,550.7924333333334,250.5732166666664,550.0177722222222,295.0959999999995,481.53641388888923,306.40000000000094,549.0595500000003,250.48941111111122,563.1837666666667,250.11043888888872,542.3105638888889,63.53000000000013,5.360000000000012,0.8380000000000031,高杂质,4,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 07:00:00,180,完整,59.889999999999965,8.980000000000015,2630.408611111112,362.4641166666666,399.9439000000001,9.962791999999999,1.6454031111111118,250.0676,559.2564444444444,250.22967777777765,570.712672222222,250.06932777777803,561.3213666666666,295.0959999999995,540.9032638888892,306.40000000000094,544.3436944444443,249.78588333333317,572.1492500000002,249.94936666666658,549.1691194444442,63.329999999999934,4.960000000000011,0.4920000000000021,高杂质,5,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 08:00:00,180,完整,59.889999999999965,8.980000000000015,2403.8344277777765,478.25349444444447,400.5848611111109,9.978123,1.7431210000000001,250.09165555555543,549.7070722222215,249.82552777777775,549.8919166666667,250.0528555555552,548.0309444444441,295.0959999999995,482.51777499999986,306.40000000000094,545.0152222222217,250.01504444444427,558.9983805555556,249.72551111111102,542.8099861111108,63.329999999999934,4.960000000000011,0.1640000000000043,高杂质,6,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 09:00:00,180,完整,59.889999999999965,8.980000000000015,882.2323988708238,532.2411888888889,400.31803888888885,9.52628588888889,1.6966247777777732,249.9837888888891,594.1256999999999,249.68942222222233,533.6254250000002,250.02463333333327,600.729586111111,295.0959999999995,536.808938888889,306.40000000000094,555.0646249999998,250.1144722222221,560.7529500000005,250.07529444444444,559.4326583333334,65.14999999999979,2.9700000000000135,-0.07399999999999637,临近阈值,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 10:00:00,180,完整,59.889999999999965,8.980000000000015,2218.1982744625125,559.5588833333335,399.55378333333323,9.348196777777785,1.7664500000000003,250.47198333333318,549.8924666666667,250.21202222222226,239.78960180180172,250.07314444444438,550.5959388888892,295.0959999999995,548.7799888888887,306.40000000000094,548.4153277777777,250.24599999999995,551.9240055555557,250.0494277777778,550.7638000000002,65.64999999999979,2.6700000000000044,-0.2820000000000009,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 11:00:00,180,完整,59.889999999999965,8.980000000000015,2020.6277277777776,509.58652222222213,395.77018240740773,9.51492394444444,1.7508555555555556,250.03990555555558,550.7043333333331,250.46098333333327,394.9838166877817,249.93335555555535,550.194233333333,295.0959999999995,551.8308333333335,306.40000000000094,549.9775555555558,250.07044444444432,555.4475777777777,250.00177777777765,550.4290833333332,66.46999999999986,1.5899999999999999,-0.7540000000000024,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 12:00:00,180,完整,59.889999999999965,8.980000000000015,3110.8218555555563,454.19827222222204,398.0709453703704,9.527888666666664,1.746872666666667,250.11968333333317,549.2371499999998,249.90755555555552,723.6508515625002,249.9706055555554,548.5280277777773,295.0959999999995,547.4507722222223,306.40000000000094,549.5298111111114,249.91829444444426,546.9825416666667,249.93901111111094,550.1584944444446,66.20999999999974,1.520000000000003,-0.6880000000000015,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 13:00:00,180,完整,59.889999999999965,8.980000000000015,3234.397055555555,509.73989444444453,401.5034953551909,9.586011111111109,1.7467912777777772,249.89776666666674,549.8123777777777,250.28893333333335,753.6124140625,250.14958888888881,549.5355277777782,295.0959999999995,547.2013000000002,306.40000000000094,550.2845944444445,249.9939888888887,550.299327777778,250.03627777777766,550.8886833333336,66.40999999999988,1.8199999999999947,-0.6280000000000031,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 14:00:00,180,完整,59.889999999999965,8.980000000000015,3480.4054666666657,394.1280666666668,402.79216575592096,9.637455222222222,1.7606903888888887,250.29824444444452,549.6659555555557,250.2551722222221,783.5739765625001,250.02666666666676,560.2836888888888,295.0959999999995,555.3475444444447,306.40000000000094,550.1430416666666,250.23411666666652,587.0911805555553,250.008488888889,557.4432138888887,64.92000000000006,2.9800000000000075,0.0019999999999988026,临近阈值,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 15:00:00,180,完整,59.889999999999965,8.980000000000015,3340.1200000000017,476.9721,399.5793777777778,9.774084388888888,1.7504811666666666,249.92346666666643,549.7849055555557,250.47823333333326,813.5355390625002,249.92431666666658,549.3869055555557,295.0959999999995,552.0793111111112,306.40000000000094,551.541922222222,250.19349999999977,557.0937333333334,249.97576111111064,551.0186166666665,66.15999999999988,1.990000000000005,-0.13599999999999984,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 16:00:00,180,完整,59.6599999999999,9.089999999999977,3415.450499999999,512.7573333333336,400.37321388888887,9.861648444444443,1.7376255555555553,250.1391777777779,499.87004444444466,250.01489444444434,473.56792803819405,250.00443333333325,500.53673333333325,295.0959999999995,498.5662277777778,306.40000000000094,499.1199055555551,249.98948888888876,513.0346388888889,250.09731666666647,505.8484000000001,65.57999999999994,2.360000000000009,0.15400000000000186,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 17:00:00,180,完整,59.6599999999999,9.089999999999977,3596.6742222222215,530.8458999999998,398.50304444444436,10.00360983333334,1.7429099444444454,249.80503888888882,453.74430000000024,250.0954611111111,463.3308722222224,250.11146111111117,460.24004444444466,295.0959999999995,458.5305055555555,306.40000000000094,449.6216555555555,250.05371666666676,468.3745944444445,250.11311111111112,456.9676944444446,66.20999999999974,1.8300000000000007,0.06199999999999957,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 18:00:00,180,完整,59.6599999999999,9.089999999999977,3284.755358333332,558.060094444445,399.73476666666653,9.926153666666671,1.76003161111111,249.97576666666666,450.31961666666683,250.4256333333334,449.74884444444467,250.02784444444447,449.74036111111093,295.0959999999995,449.1131611111108,306.40000000000094,449.8549,249.9279499999999,455.0803333333334,250.13533333333342,450.7324944444448,66.20999999999974,1.8300000000000007,0.002000000000001201,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 19:00:00,180,完整,59.6599999999999,9.089999999999977,3262.6702507407404,568.9276055555555,398.7177666666667,9.99389272222222,1.7731848888888881,249.6518833333331,449.3990333333329,250.1495944444443,449.9876388888889,249.97806111111097,450.006961111111,295.0959999999995,450.1741444444445,306.40000000000094,449.24586111111074,249.70838888888855,451.6434111111111,250.02170555555543,450.2617666666666,65.5,3.4199999999999977,0.08799999999999804,高杂质,1,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 20:00:00,180,完整,59.6599999999999,9.089999999999977,3013.1693564814814,570.8648777777777,400.1430500000001,9.93556072222222,1.775725833333334,250.07736666666668,529.3302722222222,250.09850555555565,445.585536111111,250.04233888888885,529.8284277777782,295.0959999999995,531.0520833333331,306.40000000000094,530.5305777777776,249.95883888888872,494.06530555555526,250.04344444444448,490.6961777777781,64.56500000000003,3.8650000000000064,0.3750000000000003,高杂质,2,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 21:00:00,180,完整,59.6599999999999,9.089999999999977,2958.460811111111,554.1030722222223,400.5591222222224,9.897945277777776,1.7540961666666668,249.83912222222236,550.346111111111,250.29726111111114,549.7240999999999,250.02152777777766,550.1634055555556,295.0959999999995,549.948427777778,306.40000000000094,549.5753888888889,250.02982222222212,503.50492222222204,250.06571666666653,500.20483333333283,64.56500000000003,3.8650000000000064,0.30099999999999943,高杂质,3,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 22:00:00,180,完整,59.6599999999999,9.089999999999977,3411.2059944444445,551.3229166666667,399.044066666667,9.801847833333335,1.7551271666666657,249.91818888888912,456.98054444444415,249.9753666666667,459.57892777777784,250.07827777777769,458.1380777777776,295.0959999999995,459.1277555555555,306.40000000000094,458.01353333333316,250.0355166666666,463.65882222222217,250.08327777777774,458.6627055555555,62.95000000000011,4.970000000000019,0.6280000000000037,高杂质,4,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-11 23:00:00,180,完整,59.6599999999999,9.089999999999977,3007.0817611111106,542.3541888888889,399.3906899572645,9.891801111111109,1.7512991666666669,250.20503333333315,449.97486111111095,250.33983333333327,449.5728111111111,250.04431111111091,449.5270666666668,295.0959999999995,450.25185555555566,306.40000000000094,450.59139444444406,250.06187777777777,455.0640722222222,250.00455000000002,449.64515555555545,62.829999999999934,5.059999999999977,0.6459999999999952,高杂质,5,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 00:00:00,180,完整,59.6599999999999,9.089999999999977,3133.7901472222234,552.9906166666667,400.91911837606887,9.933222055555555,1.7495117777777778,249.7250166666667,450.3664666666668,249.9877055555555,450.12019444444473,250.0485500000001,449.57864444444476,295.0959999999995,449.86921666666655,306.40000000000094,450.7251555555558,249.6727444444446,451.96318333333335,250.02848888888886,451.3327166666671,64.71999999999986,3.5099999999999936,0.017999999999999173,高杂质,6,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 01:00:00,180,完整,58.8400000000001,11.460000000000024,3440.9293527777777,546.4069888888891,400.12880555555563,9.918631111111102,1.7440368333333334,248.7118555555556,450.7956777777779,247.7566305555554,304.94925262054505,249.75406111111124,450.19018333333327,295.0959999999995,429.46826111111125,306.40000000000094,442.1716833333336,250.2428888888889,451.9221277777781,249.87485555555546,445.488572222222,64.29000000000023,3.620000000000004,-0.04900000000000047,高杂质,7,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 02:00:00,180,完整,58.8400000000001,11.460000000000024,2605.4274888888895,554.1028833333334,399.6829583333334,10.106702222222223,1.7527083333333315,250.44135555555545,450.4998611111109,250.26772222222212,369.9310473794549,250.14542777777754,449.16002222222227,295.0959999999995,457.90689999999967,306.40000000000094,453.05543888888883,250.46037222222216,455.19617777777756,250.6378666666665,451.55151111111127,63.62000000000016,4.919999999999986,0.21099999999999586,高杂质,8,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 03:00:00,180,完整,58.8400000000001,11.460000000000024,2833.164325000001,561.6618888888889,400.4710222222225,9.90469183333333,1.7646444444444433,250.16637777777768,450.0205999999998,249.82164444444462,450.7644666666667,250.01310555555546,449.87170000000003,295.0959999999995,452.2775055555557,306.40000000000094,454.370038888889,250.1727555555555,471.8711555555559,250.13506666666666,464.42258333333353,65.87000000000019,2.1299999999999963,-0.5680000000000046,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 04:00:00,180,完整,58.8400000000001,11.460000000000024,3220.180522222222,558.8255999999998,399.83428333333353,9.821314722222223,1.7604659444444435,250.22240555555567,449.9502722222224,250.24798333333325,450.2893000000002,250.07167222222208,449.77706111111087,295.0959999999995,451.37982222222246,306.40000000000094,452.2718444444446,250.1577555555556,461.1292666666668,250.12354444444426,453.4301333333334,65.15999999999988,2.7699999999999934,-0.4579999999999968,临近阈值,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 05:00:00,180,完整,58.8400000000001,11.460000000000024,3097.3183888888907,548.8467888888888,398.9453166666664,9.708905166666668,1.7514233888888886,250.09033333333338,449.67346666666685,249.99876666666682,450.4422277777778,250.08361111111105,449.4978000000001,295.0959999999995,444.34725000000026,306.40000000000094,440.2936833333333,249.94188333333332,451.9998833333331,249.74959444444437,445.55660555555556,65.87000000000019,2.0299999999999927,-0.29600000000000015,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 06:00:00,180,完整,58.8400000000001,11.460000000000024,3624.4698888888906,499.9709833333335,401.56979671717176,9.923732444444443,1.7417218333333333,251.0055666666664,448.48536111111076,249.85827222222224,464.1641999999996,250.37414444444423,449.94222777777753,295.0959999999995,431.6321716894979,306.40000000000094,448.1419444444446,249.9704111111109,453.64638333333295,250.07795555555535,450.0565444444447,65.92000000000006,2.1200000000000037,-0.3000000000000001,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
2017-03-12 07:00:00,180,完整,58.81999999999985,11.460000000000024,3605.0253274509837,520.7856944444445,399.24043383838404,9.766371777777774,1.7403237222222219,250.07504999999992,450.8056444444446,250.16225555555553,450.5823222222224,250.038661111111,450.4056777777776,295.0959999999995,294.738914421614,306.40000000000094,450.65953888888873,250.06312222222235,451.9170500000001,250.0994777777777,454.1542888888887,65.89999999999979,2.3999999999999932,-0.5039999999999984,正常,0,False,False,request_process_review,public-derived-contiguous-hour-slice
